,Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
25,Chile,CHL,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,800000.0,1430000.0,2510000.0,2010000.0,3230000.0,3390000.0,14070000.0,14290000.0,9460000.0,13470000.0,18380000.0,18270000.0,17030000.0,18870000.0,18300000.0,23310000.0,20860000.0,28090000.0,23820000.0,31320000.0,36420000.0,33090000.0,29890000.0,29180000.0,23110000.0,30770000.0,36990000.0,50810000.0,51650000.0,49960000.0,66090000.0,78910000.0,90100000.0,87500000.0,86230000.0,95970000.0,85970000.0,77270000.0,73410000.0,61860000.0,55510000.0,55840000.0,45840000.0,57040000.0,64470000.0,59050000.0,50960000.0,45980000.0,61950000.0,68740000.0,65740000.0,55560000.0,64950000.0,58860000.0,56420000.0,41510000.0,45810000.0,47010000.0,,,
26,Colombia,COL,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,1300000.0,1180000.0,1840000.0,1940000.0,2150000.0,2290000.0,13510000.0,13340000.0,9740000.0,15840000.0,13280000.0,15990000.0,16090000.0,20170000.0,22340000.0,23870000.0,29610000.0,30930000.0,31740000.0,35590000.0,45950000.0,45900000.0,42630000.0,41110000.0,40830000.0,40630000.0,53950000.0,78830000.0,75730000.0,72350000.0,77760000.0,87750000.0,86580000.0,74980000.0,81200000.0,95950000.0,87230000.0,70880000.0,118040000.0,222790000.0,181580000.0,357720000.0,409070000.0,762980000.0,470540000.0,525760000.0,775970000.0,228850000.0,257870000.0,273770000.0,141220000.0,106800000.0,127190000.0,121310000.0,137010000.0,122080000.0,160460000.0,164570000.0,159540000.0,172380000.0,
27,Costa Rica,CRI,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,4010000.0,190000.0,200000.0,180000.0,570000.0,530000.0,4290000.0,3570000.0,3270000.0,3710000.0,3990000.0,5830000.0,5260000.0,6490000.0,7910000.0,13620000.0,8850000.0,11010000.0,10150000.0,10370000.0,13200000.0,11020000.0,13840000.0,17590000.0,25350000.0,26720000.0,35470000.0,47360000.0,56760000.0,64350000.0,70180000.0,79240000.0,86350000.0,80460000.0,56270000.0,72330000.0,54570000.0,42000000.0,38930000.0,22690000.0,23180000.0,40160000.0,26680000.0,26900000.0,27360000.0,27220000.0,28550000.0,43230000.0,34930000.0,30030000.0,29390000.0,26830000.0,31370000.0,28930000.0,29210000.0,23640000.0,24710000.0,27880000.0,24400000.0,23110000.0,
28,Dominica,DMA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,590000.0,570000.0,410000.0,330000.0,340000.0,620000.0,2620000.0,1840000.0,1610000.0,2180000.0,3290000.0,2290000.0,1980000.0,2130000.0,3210000.0,3200000.0,2870000.0,2980000.0,2290000.0,2090000.0,3930000.0,3490000.0,5510000.0,4270000.0,4960000.0,3710000.0,3290000.0,2750000.0,2720000.0,2260000.0,2390000.0,2750000.0,1360000.0,2090000.0,3020000.0,5200000.0,2290000.0,1630000.0,1470000.0,1820000.0,1070000.0,910000.0,510000.0,1080000.0,1460000.0,2020000.0,
29,Ecuador,ECU,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,680000.0,970000.0,1430000.0,1710000.0,2090000.0,2230000.0,8920000.0,9220000.0,6430000.0,9080000.0,8290000.0,9710000.0,11120000.0,12350000.0,12480000.0,18690000.0,16870000.0,14250000.0,17430000.0,18360000.0,26470000.0,28030000.0,28820000.0,27120000.0,36800000.0,32620000.0,50970000.0,67120000.0,59460000.0,57410000.0,63050000.0,75180000.0,75660000.0,81460000.0,87560000.0,105570000.0,94400000.0,83460000.0,85120000.0,70900000.0,82570000.0,88610000.0,113560000.0,142080000.0,145220000.0,153910000.0,143810000.0,94780000.0,122220000.0,114380000.0,80490000.0,70270000.0,76870000.0,67460000.0,70400000.0,57820000.0,53960000.0,56250000.0,57330000.0,77660000.0,
30,Guatemala,GTM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,16010000.0,570000.0,1070000.0,580000.0,620000.0,750000.0,5480000.0,6830000.0,5800000.0,5510000.0,8630000.0,8070000.0,8950000.0,8340000.0,8080000.0,10990000.0,11150000.0,14850000.0,14590000.0,15380000.0,17780000.0,16400000.0,14600000.0,15580000.0,14460000.0,24100000.0,29240000.0,42400000.0,54390000.0,67110000.0,86230000.0,82410000.0,81620000.0,92040000.0,64960000.0,89900000.0,76420000.0,99290000.0,91830000.0,82240000.0,86020000.0,119500000.0,122730000.0,124330000.0,118940000.0,93680000.0,114090000.0,75790000.0,108310000.0,112220000.0,118870000.0,109880000.0,91650000.0,59970000.0,56230000.0,47790000.0,48800000.0,52830000.0,57910000.0,54540000.0,
31,Guyana,GUY,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,100000.0,310000.0,480000.0,560000.0,730000.0,550000.0,1390000.0,2620000.0,2880000.0,5680000.0,3200000.0,2810000.0,2830000.0,2880000.0,3540000.0,4590000.0,3690000.0,2530000.0,4250000.0,4930000.0,4840000.0,6770000.0,6380000.0,3870000.0,4550000.0,3460000.0,3940000.0,3850000.0,5680000.0,6900000.0,8490000.0,11690000.0,10870000.0,9700000.0,11130000.0,15630000.0,15830000.0,13620000.0,9190000.0,12670000.0,16130000.0,18120000.0,18660000.0,30560000.0,21440000.0,26710000.0,32150000.0,8250000.0,9790000.0,14240000.0,10800000.0,13870000.0,13980000.0,8340000.0,9370000.0,7480000.0,8580000.0,10720000.0,7970000.0,7970000.0,
32,Honduras,HND,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,5010000.0,440000.0,680000.0,610000.0,530000.0,380000.0,3800000.0,3720000.0,3410000.0,5220000.0,5730000.0,5750000.0,6210000.0,7480000.0,7240000.0,6840000.0,7720000.0,10430000.0,12570000.0,11940000.0,17620000.0,18580000.0,23540000.0,36720000.0,44070000.0,43320000.0,59010000.0,62770000.0,77770000.0,89190000.0,92490000.0,75350000.0,81930000.0,84360000.0,52040000.0,81820000.0,74130000.0,73900000.0,67720000.0,68440000.0,120450000.0,219170000.0,119060000.0,93040000.0,103070000.0,99080000.0,83410000.0,55780000.0,83640000.0,77640000.0,54810000.0,64590000.0,68580000.0,51800000.0,43170000.0,39920000.0,42110000.0,38870000.0,50640000.0,34310000.0,
33,"Korea, Rep.",KOR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,250000.0,230000.0,680000.0,1290000.0,1500000.0,2290000.0,9880000.0,11640000.0,11180000.0,21060000.0,13140000.0,16020000.0,17090000.0,16230000.0,16940000.0,20480000.0,21710000.0,25350000.0,26780000.0,30730000.0,33620000.0,31910000.0,30610000.0,29470000.0,29590000.0,33810000.0,44310000.0,66580000.0,71960000.0,74130000.0,100440000.0,94670000.0,118320000.0,148970000.0,115440000.0,143970000.0,144760000.0,104740000.0,147320000.0,156280000.0,118460000.0,82890000.0,86940000.0,94510000.0,102460000.0,,,,,,,,,,,,,,,,
34,Mexico,MEX,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,6120000.0,540000.0,2330000.0,2890000.0,3650000.0,3110000.0,3190000.0,3320000.0,1770000.0,5000000.0,5990000.0,7010000.0,7970000.0,9470000.0,12200000.0,16850000.0,16080000.0,17910000.0,20190000.0,24460000.0,43690000.0,42320000.0,32110000.0,35320000.0,42220000.0,47310000.0,56980000.0,65210000.0,67900000.0,64060000.0,77490000.0,85390000.0,110460000.0,113720000.0,102950000.0,121200000.0,126200000.0,100290000.0,111020000.0,102120000.0,105320000.0,114690000.0,171270000.0,149620000.0,126660000.0,141980000.0,190900000.0,103920000.0,130910000.0,146390000.0,114240000.0,108830000.0,119740000.0,119400000.0,126920000.0,108250000.0,114430000.0,122240000.0,119990000.0,114970000.0,
35,Nicaragua,NIC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,8010000.0,380000.0,540000.0,550000.0,720000.0,940000.0,3340000.0,3500000.0,3240000.0,4130000.0,4280000.0,4320000.0,4880000.0,5520000.0,4750000.0,6190000.0,8390000.0,5250000.0,6500000.0,10820000.0,16180000.0,23530000.0,22370000.0,24120000.0,22940000.0,26440000.0,35510000.0,37520000.0,54220000.0,50810000.0,69930000.0,114020000.0,142260000.0,110710000.0,126590000.0,127940000.0,111100000.0,104840000.0,100510000.0,89440000.0,113570000.0,135940000.0,107390000.0,99610000.0,97650000.0,100230000.0,110650000.0,85470000.0,108360000.0,111480000.0,98620000.0,79100000.0,75320000.0,57760000.0,57040000.0,37910000.0,46590000.0,50960000.0,34910000.0,22730000.0,
36,Panama,PAN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,12960000.0,190000.0,580000.0,480000.0,710000.0,580000.0,4140000.0,5260000.0,4210000.0,5490000.0,7760000.0,8390000.0,6750000.0,6320000.0,3960000.0,4260000.0,5120000.0,3230000.0,5080000.0,5210000.0,7570000.0,8970000.0,10240000.0,11960000.0,14390000.0,14980000.0,20490000.0,20440000.0,15310000.0,14670000.0,-16360000.0,36830000.0,27090000.0,35060000.0,27980000.0,42860000.0,29290000.0,24710000.0,26980000.0,22880000.0,22500000.0,23880000.0,28910000.0,32970000.0,30360000.0,24910000.0,36030000.0,14880000.0,16360000.0,19320000.0,18110000.0,18510000.0,19610000.0,16370000.0,18440000.0,14160000.0,18120000.0,18770000.0,17350000.0,11410000.0,
37,Peru,PER,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,650000.0,820000.0,1760000.0,1780000.0,2470000.0,2840000.0,13430000.0,14880000.0,10140000.0,13070000.0,12920000.0,20710000.0,19320000.0,25380000.0,28500000.0,34520000.0,35680000.0,38290000.0,43600000.0,49490000.0,61800000.0,62750000.0,63210000.0,68750000.0,65860000.0,74980000.0,87150000.0,110930000.0,123520000.0,107930000.0,123430000.0,122060000.0,110880000.0,116810000.0,95670000.0,124620000.0,120470000.0,140040000.0,176670000.0,202790000.0,150000000.0,216350000.0,225840000.0,281980000.0,276780000.0,282880000.0,312910000.0,119230000.0,179260000.0,173990000.0,165510000.0,155660000.0,170130000.0,140130000.0,150890000.0,120270000.0,132590000.0,110930000.0,117630000.0,116390000.0,
38,Paraguay,PRY,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,840000.0,480000.0,560000.0,460000.0,670000.0,1000000.0,4180000.0,4280000.0,3160000.0,4650000.0,6910000.0,6400000.0,6350000.0,7650000.0,6390000.0,9580000.0,8690000.0,10100000.0,11690000.0,12220000.0,20320000.0,21600000.0,20710000.0,19950000.0,21260000.0,22820000.0,29140000.0,31860000.0,37110000.0,34250000.0,39850000.0,44260000.0,57910000.0,56970000.0,53870000.0,63320000.0,51500000.0,47800000.0,44710000.0,48400000.0,50300000.0,40290000.0,43260000.0,45150000.0,45250000.0,42450000.0,47530000.0,35020000.0,41480000.0,55670000.0,53180000.0,44300000.0,47310000.0,39660000.0,39050000.0,33850000.0,33370000.0,40250000.0,34410000.0,36450000.0,
39,El Salvador,SLV,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,1010000.0,410000.0,670000.0,520000.0,560000.0,350000.0,4520000.0,4150000.0,3630000.0,5990000.0,6370000.0,5230000.0,4520000.0,5240000.0,5360000.0,6920000.0,7160000.0,8500000.0,7750000.0,8740000.0,9300000.0,11610000.0,14970000.0,15560000.0,32100000.0,34810000.0,73240000.0,89150000.0,107800000.0,137230000.0,126590000.0,119890000.0,159400000.0,161830000.0,179850000.0,129030000.0,104620000.0,115610000.0,66530000.0,67650000.0,82320000.0,85280000.0,103280000.0,118720000.0,132900000.0,80440000.0,69130000.0,48880000.0,73800000.0,79000000.0,58950000.0,43850000.0,53150000.0,39680000.0,38220000.0,27830000.0,29030000.0,24960000.0,29140000.0,24760000.0,
40,Suriname,SUR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,20000.0,40000.0,40000.0,790000.0,250000.0,3080000.0,3590000.0,3910000.0,,170000.0,370000.0,420000.0,2040000.0,1020000.0,4300000.0,5200000.0,3640000.0,3980000.0,4440000.0,6760000.0,5910000.0,4620000.0,3380000.0,4440000.0,1840000.0,3170000.0,1760000.0,5300000.0,5160000.0,6550000.0,11140000.0,22000000.0,59310000.0,52460000.0,26450000.0,38940000.0,58480000.0,33140000.0,26670000.0,19760000.0,3710000.0,3130000.0,3820000.0,12520000.0,12030000.0,11970000.0,6170000.0,2620000.0,4470000.0,6570000.0,7020000.0,4750000.0,6080000.0,3800000.0,2530000.0,2530000.0,3750000.0,3810000.0,1900000.0,1660000.0,
41,Uruguay,URY,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,-60000.0,110000.0,360000.0,540000.0,260000.0,280000.0,2880000.0,2730000.0,2400000.0,3540000.0,2540000.0,3820000.0,3500000.0,4790000.0,5190000.0,6570000.0,6410000.0,6090000.0,5760000.0,6100000.0,8700000.0,8580000.0,8830000.0,7610000.0,7770000.0,8440000.0,10260000.0,16350000.0,19260000.0,22210000.0,24230000.0,23280000.0,30460000.0,30030000.0,30640000.0,32240000.0,25600000.0,24990000.0,20900000.0,19280000.0,15060000.0,16070000.0,14750000.0,15910000.0,14620000.0,12520000.0,13840000.0,16300000.0,21880000.0,24400000.0,23870000.0,18630000.0,14650000.0,13190000.0,10940000.0,11080000.0,12120000.0,12530000.0,,,
42,Argentina,ARG,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,209999.993443489,19999.9995529652,3140000.10490417,3349999.90463257,2880000.11444092,2509999.99046326,3299999.95231628,2470000.02861023,1889999.98569489,2490000.00953674,3910000.08583069,1919999.95708466,1409999.9666214,1139999.98569489,1039999.96185303,720000.028610229,920000.016689301,879999.995231628,1279999.97138977,1470000.02861023,1710000.03814697,1960000.03814697,1950000.04768372,2039999.96185303,1970000.02861023,1159999.9666214,1019999.98092651,939999.997615814,819999.992847443,579999.983310699,740000.009536743,779999.971389771,,,,1769999.98092651,980000.019073486,3119999.88555908,87600.0002026558,,,,2333638.90647888,3801009.89341736,,,
43,Belize,BLZ,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,59999.9986588955,,,,,,,,,150000.005960464,469999.998807907,670000.016689301,1929999.94754791,2559999.94277954,2670000.07629395,1480000.01907349,1240000.00953674,879999.995231628,509999.990463257,910000.026226044,,,,,,,,,,,,,,,,,976230.084896088,1066769.95754242,,710289.299488068,
44,Bolivia,BOL,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,200000.002980232,,,,,,,59999.9986588955,150000.005960464,150000.005960464,170000.001788139,170000.001788139,200000.002980232,209999.993443489,189999.997615814,159999.996423721,,,,,,,,,,,,,,,,,,,,,,
45,Brazil,BRA,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,19999.9995529652,,,,,,150000.005960464,129999.995231628,280000.001192093,920000.016689301,1669999.95708466,2099999.90463257,1779999.97138977,1620000.00476837,1460000.03814697,,,,,,310000.002384186,1509999.99046326,790000.021457672,1620000.00476837,2109999.89509583,1570000.05245209,1059999.94277954,2940000.05722046,172399.997711182,,,,2151247.97821045,2207089.90097046,2029103.75595093,4333582.87811279,
46,Chile,CHL,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,19999.9995529652,,340000.003576279,159999.996423721,119999.997317791,740000.009536743,409999.996423721,319999.992847443,200000.002980232,189999.997615814,,,,,,,,,,39999.9991059303,259999.990463257,460000.00834465,310000.002384186,460000.00834465,389999.985694885,209999.993443489,189999.997615814,170000.001788139,,,,,,,,,,,,,,,,,,,,,,
47,Colombia,COL,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39999.9991059303,39999.9991059303,29999.9993294477,39999.9991059303,39999.9991059303,50000.0007450581,50000.0007450581,,159999.996423721,550000.011920929,1759999.99046326,3319999.9332428,4309999.94277954,4849999.90463257,,,239999.994635582,19999.9995529652,370000.004768372,119999.997317791,289999.99165535,,,,,,6936095.71456909,3821069.95582581,9674007.41577148,14414858.8180542,
48,Costa Rica,CRI,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,340000.003576279,,2789999.96185303,4280000.20980835,7530000.20980835,7389999.8664856,7309999.94277954,6860000.1335144,5789999.96185303,6280000.20980835,5000000.0,6110000.1335144,6320000.17166138,3960000.03814697,2029999.97138977,1000000.0,949999.988079071,600000.023841858,419999.986886978,460000.00834465,509999.990463257,829999.983310699,1179999.94754791,1100000.02384186,1059999.94277954,800000.011920929,289999.99165535,250000.0,2180000.0667572,920000.016689301,850000.023841858,,119599.997997284,,,1020584.10644531,,,314341.306686401,4534199.71466064,
49,Dominica,DMA,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Ecuador,ECU,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109999.999403954,100000.001490116,90000.0035762787,70000.0002980232,79999.9982118607,50000.0007450581,29999.9993294477,,,119999.997317791,140000.000596046,899999.976158142,1340000.0333786,1539999.96185303,469999.998807907,360000.014305115,,79999.9982118607,2329999.92370605,2430000.0667572,1840000.0333786,2400000.09536743,934300.005435944,,,8370709.41925049,11327094.078064,11182869.9111938,6662816.04766846,15611057.2814941,
51,Guatemala,GTM,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,79999.9982118607,,949999.988079071,1179999.94754791,920000.016689301,860000.014305115,3150000.09536743,4690000.05722046,6659999.84741211,9939999.5803833,209999.993443489,219999.998807907,140000.000596046,140000.000596046,259999.990463257,,,,,,,,,,,,,3556.00006878376,,,,,,,
52,Guyana,GUY,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Honduras,HND,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,150000.005960464,,239999.994635582,730000.019073486,1809999.94277954,11659999.8474121,12000000.0,11000000.0,13800000.1907349,15069999.6948242,13960000.038147,13539999.961853,11390000.3433228,2009999.99046326,1299999.95231628,500000.0,70000.0002980232,70000.0002980232,50000.0007450581,,,,,,,,,,,,,,,,,,,,,,,,
54,"Korea, Rep.",KOR,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,79999.9982118607,170000.001788139,109999.999403954,79999.9982118607,50000.0007450581,50000.0007450581,70000.0002980232,200000.002980232,,119999.997317791,259999.990463257,289999.99165535,189999.997615814,159999.996423721,39999.9991059303,,,,,,,,70000.0002980232,189999.997615814,,,,,,,,,,,,,,,,,,
55,Mexico,MEX,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,19999.9995529652,,,,,,,9739999.77111816,11670000.0762939,8810000.4196167,7690000.05722046,7349999.90463257,8109999.65667725,8340000.15258789,8899999.61853027,9399999.61853027,10810000.4196167,11310000.4196167,4869999.88555908,7239999.77111816,9239999.77111816,8619999.88555908,8520000.45776367,4449999.80926514,4179999.82833862,1750000.0,1480000.01907349,1480000.01907349,1070000.05245209,,,,930000.007152557,389999.985694885,,1398000.00190735,,,1825162.52994537,,,2460399.62768555,2092640.87677002,
56,Nicaragua,NIC,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,1330000.04291534,3009999.99046326,29999.9993294477,,2059999.94277954,1740000.00953674,1350000.02384186,870000.004768372,1669999.95708466,3759999.99046326,1059999.94277954,7429999.82833862,12199999.8092651,9939999.5803833,400000.005960464,100000.001490116,79999.9982118607,90000.0035762787,90000.0035762787,59999.9986588955,,,,,,,,,,,,,,,,,,,,,,
57,Panama,PAN,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219999.998807907,189999.997615814,200000.002980232,200000.002980232,159999.996423721,,,,19999.9995529652,90000.0035762787,,250000.0,379999.995231628,419999.986886978,680000.007152557,430000.007152557,100000.001490116,159999.996423721,699999.988079071,1090000.0333786,970000.028610229,2509999.99046326,2924700.02174377,3385354.99572754,,,6959661.48376465,10883709.9075317,,,
58,Peru,PER,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,29999.9993294477,340000.003576279,300000.011920929,170000.001788139,90000.0035762787,340000.003576279,550000.011920929,560000.002384186,439999.997615814,490000.009536743,129999.995231628,90000.0035762787,,,,50000.0007450581,59999.9986588955,140000.000596046,159999.996423721,70000.0002980232,90000.0035762787,100000.001490116,100000.001490116,140000.000596046,9999.99977648258,,,,,,,,,,,,,,195.000000530854,,,,,,3922245.26405334,
59,Paraguay,PRY,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.9995529652,19999.9995529652,19999.9995529652,9999.99977648258,9999.99977648258,9999.99977648258,19999.9995529652,19999.9995529652,19999.9995529652,,,,,,,,,,,,,,,,,,,,,,
60,El Salvador,SLV,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,79999.9982118607,,419999.986886978,980000.019073486,839999.973773956,1519999.98092651,3549999.95231628,2190000.05722046,1570000.05245209,349999.994039536,310000.002384186,280000.001192093,230000.004172325,,,,,,,,,,,,,,,,,,,,,,
61,Suriname,SUR,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000.007152557,90000.0035762787,209999.993443489,1309999.94277954,610000.014305115,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Uruguay,URY,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,59999.9986588955,,,,70000.0002980232,119999.997317791,129999.995231628,100000.001490116,90000.0035762787,109999.999403954,119999.997317791,119999.997317791,100000.001490116,,,,,,,,,,,,,,,,,,,,,,
63,Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
64,Belize,BLZ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.6,0.8,0.9,1.1,1.2,1.2,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2
65,Bolivia,BOL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
66,Brazil,BRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6
67,Chile,CHL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6
68,Colombia,COL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
69,Costa Rica,CRI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4
70,Dominica,DMA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Ecuador,ECU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
72,Guatemala,GTM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2
73,Guyana,GUY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.4,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3
