Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Montenegro,MNE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25900465,22.31432079,21.59535062,19.3294873,18.97294439,17.34154493,17.6826545,17.00298387,17.69478741,17.34875677,17.14840213,15.09421306,14.89050526,15.45724719,14.30364826,14.35346224,15.65497753,14.86137418,15.93412579,16.12944243,17.29468088,
Mongolia,MNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,24.97615795,25.69472013,26.31189154,26.97181197,27.17756286,28.27573173,28.3930954,28.81726974,38.79450787,41.21422017,34.3366922,34.69147466,30.04213112,31.42176945,32.84459856,23.65398278,28.52477809,22.604836,22.30424574,22.19614216,21.94188322,22.48462714,25.21995515,28.33344037,32.4965006,38.69260634,37.73477586,30.85103566,30.05655853,33.19424749,31.33374856,30.77159311,30.50689238,31.49762327,31.51587758,33.17807153,37.41841161,37.97567033,38.09269776,37.04967085,
Northern Mariana Islands,MNP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.41344474,17.85658255,13.50961849,15.42181533,13.89134595,15.0467075,16.38128063,19.52652479,17.91596354,17.90235829,19.55589272,16.50164362,18.41952829,19.40209523,18.19240188,19.35911566,18.85596489,16.86600356,16.53472038,16.43292971,16.52659165,16.65717554,16.34875133,17.3251203,18.0999504,20.42144097,24.01534396,25.34467979,23.65170939,21.78210895,
Mauritania,MRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,29.84857439,25.31331193,21.41209282,30.24107063,37.22319451,40.25562859,38.943327,40.15370001,40.62907164,40.33630043,41.43324481,36.84258907,30.50263584,32.55807656,34.23624739,33.84314736,30.26611441,26.99548555,29.87463012,27.21004656,26.90182602,23.63247473,21.13709309,25.38093513,32.58359406,31.10488999,26.77406215,27.18128791,29.93173934,28.81294447,24.90869929,24.12667572,25.11266538,25.30240092,25.61960119,25.80452703,26.85408731,33.53876159,32.40939517,29.95185026,29.03614524,28.42029888,26.73455099,27.53211742,33.19032581,43.86966537,37.00524769,36.48908844,32.75441348,38.19290578,44.10790377,37.47417814,38.60977013,28.43777152,22.74691016,25.21984874,23.74542382,22.91666518,26.19646153,28.84449742,
Mauritius,MUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,22.13010204,22.28959941,22.94662832,22.21204188,21.98459239,21.24595945,20.9978678,20.34004544,22.2005571,24.40726923,26.36548223,27.17364379,27.21472649,27.21343992,27.78397566,28.17258997,28.57235663,28.3660001,28.14616339,28.39158012,28.33166238,27.22676781,27.10915563,26.29706418,25.98549052,26.74268694,25.96900347,25.25071995,24.41050054,23.36437137,22.33633957,22.54526647,23.33757836,23.34964834,22.47196849,21.59977257,20.93975656,20.6005956,19.8325775,19.24209489,18.57509229,17.63556948,17.45557458,17.25525535,16.62795677,
Malawi,MWI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,9.965635739,10.1042502,9.709480122,8.877476156,12.36520489,12.75167785,14.13978495,14.73899693,15.71218796,15.71106095,16.27426683,14.69038208,16.25192012,15.74175824,16.01300108,18.9918822,17.5,17.52747253,17.89684026,23.31146327,20.22226644,19.59452216,19.0974149,19.3642463,17.9748517,19.48806622,19.34649326,21.87183805,20.81258488,23.72827181,24.70596086,24.39987819,28.37159447,22.07877864,19.32440905,17.36416977,17.51396846,16.81813,16.53925876,16.57559565,16.15872227,15.18190331,16.80436745,17.9744891,15.64939181,14.86641926,16.30091764,18.07200874,16.06850398,15.33052786,15.21479839,15.41373659,15.0338972,14.78394543,14.64902464,14.80716336,14.64620157,17.74795965,18.37113077,18.53552612,18.49068093,
Malaysia,MYS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.71156325,27.0996977,30.78180512,26.98890942,29.41982778,29.62986188,29.64518549,29.31361504,27.90605395,29.20234088,30.31858314,30.45515708,31.67740014,31.25222507,35.8556011,36.13117634,37.28248531,38.386641,38.50368395,39.83066194,41.79195862,41.05672487,38.56668733,38.95189356,39.23339824,39.23425791,39.23363732,38.52747117,38.35660929,39.80405386,42.19816763,42.10650958,41.14625503,40.08443964,40.04123585,41.40187798,43.52821087,44.5735375,43.87575333,46.4590177,48.32057149,46.202695,45.1153797,46.5786627,48.5303176,46.36832249,46.51565726,44.59599603,45.1050654,40.96782384,40.49893235,39.82426873,40.13500101,39.88537365,39.92442448,38.44966979,37.68335352,38.11464349,38.29142952,37.46636998,35.92554029,
North America,NAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45188339,22.93690101,22.89507018,22.92724096,21.92489118,21.08765054,21.25445558,21.53198493,21.87846008,22.22008292,22.10757298,21.66404646,19.81796404,20.03114709,20.21045911,19.90933645,19.98207688,20.05323099,19.0015058,18.36240747,18.69650351,18.99426358,18.65556547,,
Namibia,NAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,48.60485865,40.27514085,36.83714793,34.86196998,32.72621326,37.38537081,35.71991211,30.53142273,33.36481448,33.88813266,29.16014818,26.08763397,25.43828885,22.69595437,24.20776063,21.75547454,21.19793994,21.79870101,22.67775583,21.35261215,23.47216566,26.4736692,27.09475894,24.04608419,25.08060975,24.78349542,30.12276344,31.81276891,34.19056171,28.75194508,27.42906842,29.32889118,29.98075467,26.5483435,26.63010297,27.56365362,27.51340327,26.07701851,26.86990511,27.23424919,26.31742012,
New Caledonia,NCL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.30978725,24.09315509,20.64052298,20.29284314,19.48993938,20.20947743,19.11846323,19.61117857,19.56809485,21.63181574,24.1192508,20.63823445,21.50970398,23.36466815,24.88881741,24.49902378,27.91384444,31.84962052,23.93105858,22.59146116,26.16236788,25.3064766,22.77912402,22.58251252,23.93170624,22.10003596,20.16111541,21.24745754,,,,
Niger,NER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,3.885888092,3.446358459,3.519691607,3.613644208,3.599343882,3.471823097,3.720608669,4.433749062,4.854985965,5.244528837,6.941477515,7.397423694,8.101613015,9.377782358,7.734983713,11.01340209,12.87957889,13.98764507,14.95716526,18.74053068,22.9433968,19.15578797,17.25490251,20.24450527,21.5974936,20.92089018,21.83803226,18.70064109,17.35865665,17.54638277,27.5653581,25.79813009,24.1595136,22.15322323,23.51583006,21.21444681,21.18322685,20.79588598,18.60154676,17.56507323,18.09837916,17.20907195,16.5393297,17.30875231,17.75346729,16.32748792,16.62656863,19.67498641,21.25456237,22.33975655,23.00034119,22.77951052,26.53723973,26.04650195,23.60596024,22.53832868,21.24519507,21.07215447,19.74173756,20.5433085,20.15125756,
Nigeria,NGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,39.2450902,34.8092085,34.11844117,30.34592042,33.466601,32.83078352,32.88690102,32.61486597,35.39180717,35.41032677,36.96556598,37.70960823,33.17434249,31.31838955,36.54048982,37.44547872,35.2488501,28.70243973,29.36369327,33.82300329,28.27626627,23.04083719,26.0024149,28.39004006,28.20158345,25.7516356,24.34471784,24.7142489,21.23676148,25.31745224,28.27779989,27.0730175,25.74232124,24.64360859,20.1607829,18.17313173,22.3151172,25.73330658,27.38253705,28.22050552,
Nicaragua,NIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.76263842,20.09051708,20.00961874,19.43648886,19.23264454,20.26064731,20.15532814,21.49934041,21.46227978,20.59476094,21.39699121,20.96656319,20.8760534,20.72693416,21.96428293,21.07569786,21.96878884,23.1572293,24.54768189,25.38759843,25.09845905,25.73471956,25.79486004,24.81739882,24.99565355,24.15657895,25.06005294,
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,33.8892773,33.59445477,32.9807242,32.69781987,31.91528069,33.9550499,31.03043953,31.01194634,30.04400249,29.08889105,29.18103214,29.69785322,30.17139264,29.27177066,28.79229888,29.96490608,30.15636941,27.86219643,26.4857708,26.60236803,26.49178504,26.29826715,25.94210382,24.98483312,24.55242728,24.12227064,24.06849402,23.67675009,22.73104166,22.3571184,21.65765903,21.74037128,21.89337202,21.14751056,20.77865096,20.71016426,21.02315737,21.20637212,21.15509472,21.50995522,20.30849399,19.69423658,20.06614808,20.0181939,19.33416406,18.41235333,18.18602103,17.6375087,17.70313732,17.80572542,17.56228053,17.77388935,
Norway,NOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,26.86660111,26.12418243,26.21412707,26.32534942,27.43135677,28.83927169,28.46537051,28.27196698,29.60334252,32.09981157,34.16844969,34.05275976,34.22593211,35.02247268,36.55441611,35.69653024,29.0844164,28.57239614,27.46836244,29.20149301,29.53004561,28.40674508,28.02127186,27.59586159,27.90046843,28.79307015,30.96877513,31.47300541,27.60007497,29.56524075,36.49480555,35.20557998,33.23448809,33.39478043,34.99613016,37.96668018,39.66382065,37.17781627,40.29481146,34.30173018,34.76825396,37.02654401,36.84134528,35.63947143,34.03171917,31.01037938,27.9415638,29.79126547,31.79276288,28.97386378,26.03381598,
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,10.85326688,9.031697524,9.820732505,10.07946438,10.35691935,11.46213504,9.140746962,9.094415697,9.589727773,8.705497685,7.86313509,8.44544043,10.53819387,11.14433413,11.20414085,11.16868704,11.52817967,12.04659867,11.99348312,11.8329533,14.27252823,14.99892326,14.96148065,15.18217044,15.6549306,15.34675485,16.44736311,19.39830167,19.52049726,20.39172588,21.27386791,21.49305179,21.4004342,21.07596935,20.44112316,20.73557003,16.6609083,16.94682474,16.97130006,16.65732027,16.46708923,16.06796681,15.87314018,16.04998664,15.06680347,14.20076226,13.58519347,13.97716181,13.79833756,13.56456523,13.16165463,12.65541777,12.86258589,13.20063963,13.01067541,11.79744213,
Nauru,NRU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.43270833,24.53385965,6.35125,,,,,,
New Zealand,NZL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,35.47775346,34.33689024,33.87675253,36.12265084,34.36073059,35.31939272,35.67090712,35.1607445,34.63471202,34.58855767,36.03041462,36.94014106,36.00800238,35.82146703,33.68981741,31.4082101,28.77751886,27.76993598,27.70441438,26.53592024,25.98628352,25.95902215,25.96511972,26.53752759,25.72322208,25.06206665,24.81228832,23.80974669,24.05744111,23.58998323,23.10973336,23.85838246,23.25780958,23.55217102,23.9417689,22.99539546,22.96904212,23.24266391,21.40478727,21.17565481,20.99471893,20.92335704,20.2875516,21.37759097,21.1416151,20.06395944,20.41343935,20.41986039,,,
OECD members,OED,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.79065728,26.14281068,25.97135482,26.03041693,24.96902503,24.28323674,24.18408032,24.32277327,24.41912628,24.64387796,24.49851686,24.22833111,22.6550676,23.11377303,23.19098561,22.97908294,22.76538135,22.71334412,22.22092628,21.90553946,22.16184902,22.30023878,21.96156348,,
Oman,OMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,7.975460123,23.38308458,24.29906542,23.98190045,23.45132743,25.61983471,52.57731959,73.82465057,77.2,77.24719101,75.7793765,71.02272727,70.83825266,82.51539138,77.53386876,69.73876512,66.1913745,61.78550853,64.21868941,69.36256716,67.1279836,63.29807376,60.69929781,59.09284847,59.28990883,51.3493244,56.7689937,46.42579935,49.11477411,54.09646331,49.40377912,48.78756866,45.70530436,45.10699978,46.48489759,49.36588189,48.62303966,44.3767628,50.19104326,59.15665454,56.40137942,55.47339557,55.55509098,56.26454186,63.53557533,63.70126021,61.11883995,66.93528243,59.6034916,63.27330932,68.18724872,67.5381672,64.92868793,62.05657244,53.09853524,47.94024994,49.59439552,53.89353115,51.37923295,47.47732227,
Other small states,OSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.08827732,53.88332439,52.56526525,51.23413157,42.43520874,39.13361116,40.35214901,42.5246393,40.56698902,36.9936914,
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.57376498,15.65288329,16.62850183,18.10720116,18.74041798,18.44873384,18.87722443,17.89793507,18.11416336,19.94002273,20.26554418,21.11988344,19.90744975,20.15349967,20.99157794,20.63624835,20.88920254,20.76755616,20.64264407,21.48218454,22.30515973,20.1343657,20.05805793,19.89423333,20.24359103,20.22971173,21.15572987,21.6301384,21.69520084,21.20806241,22.34424489,22.93092299,22.644989,22.59268397,22.37045777,21.32329218,21.99438442,21.5572793,22.05301951,22.10317321,17.5484571,17.97772573,17.67329215,17.97905446,19.59396975,19.92315954,19.6704665,19.98116623,21.73739952,19.19149417,19.71948469,20.50178809,21.29881027,20.21693641,20.0251621,19.09099426,18.25710209,17.8043074,17.91220506,18.40620779,17.72122733,
Panama,PAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,25.25873305,25.28379495,24.16933621,25.89226193,25.8953266,27.62227518,25.94333462,24.11136057,24.56167073,24.67202778,25.21713724,24.56418158,24.61849809,22.96071146,23.39183649,25.77106769,24.93145096,24.25650537,21.66225174,20.82723646,19.39281317,21.5759055,21.46625477,22.66775795,22.1323306,22.59829017,22.56238644,21.34731315,21.016646,22.4584094,21.54830071,19.19779257,17.93160874,18.98862838,19.10955211,18.71515745,18.78418687,16.98630108,19.00747802,18.42227067,18.38161392,18.98217558,20.6649886,24.06009088,25.34360753,26.04576379,26.82320526,27.65342063,27.752842,27.95088928,22.88808287,
Peru,PER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.21752064,27.67853277,27.69961592,26.01177232,26.77049288,26.3730726,26.44346123,27.74150856,27.68331858,28.2587425,28.25355338,28.47638857,28.748527,30.20574457,31.82213897,28.77650984,31.211294,61.84361709,34.02698394,35.83428942,,,,,,,,,,,,25.8690291,26.27889558,27.71000139,29.15123911,29.09789378,28.86966653,29.35153804,28.47477643,28.60136937,29.0341337,29.03515644,29.44403216,29.88934946,32.65009762,34.35666742,37.45775499,37.69897996,36.32693447,33.55168254,35.7720066,37.23610028,35.53355336,33.85943675,31.70140393,30.33787987,30.55655058,31.29788412,31.66063807,30.58220849,30.49025724,
Philippines,PHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.61021159,35.1847838,34.86566667,35.49971892,34.88190484,34.44740996,34.28329337,34.90341494,34.01009681,33.62156196,35.42646709,35.97434698,37.19430744,37.88944772,38.31982867,38.84536987,40.03926586,40.7562048,40.79657436,41.40423405,42.70492586,43.11321067,42.70073899,43.09627374,41.82422907,38.83702139,38.30494965,38.16934092,38.90651329,38.63724676,38.1686201,37.66120382,36.45778845,36.29881021,36.16371249,35.66459994,35.66402929,35.66066827,34.88316508,33.55070825,34.97528449,34.89761526,34.78343526,34.54056403,33.61869621,33.81367631,33.46258533,33.00086093,32.76528841,31.52254268,32.33955605,31.33868278,31.39949336,30.77544663,31.04744448,30.48195098,30.28591717,30.12655058,30.56374015,30.32750788,28.39812771,
Palau,PLW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15191647,17.70070213,20.75933496,16.91852339,14.65055798,12.85960991,11.07590923,10.40449437,8.612096091,8.331893508,9.341357298,8.17424716,7.872303762,7.329913729,7.070680739,6.966255517,10.1910828,8.166841921,8.991921321,9.628008753,13.38766007,
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,13.44922232,14.23670669,15.38149351,15.70066031,17.89781972,20.33801203,19.85293614,18.53646848,18.4681099,22.10270262,24.46339156,28.26664131,36.11020007,34.8625648,28.48595966,25.1126335,26.08394301,25.41820552,29.0824434,26.84269071,23.23935284,23.23347816,27.88798133,23.56018557,26.2324192,28.37149633,31.68202472,34.16611463,29.54656401,30.41089006,34.42422343,39.74899834,38.91228863,32.3110862,32.06450676,34.8109556,29.80253122,31.35475934,35.08642758,39.32907414,38.49061685,34.90540946,35.25167329,36.99062557,,35.36562017,34.53979776,34.38598686,29.77164185,33.16880996,31.33622045,27.5731803,26.54054726,32.78483359,34.8049302,34.72997161,36.35985971,36.92404502,36.7107177,,
Poland,POL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.48171333,32.15280495,31.41152967,31.17839971,30.21274072,28.79317232,27.38667363,26.63990032,27.45741024,28.76546875,28.63729519,28.76295899,28.66700687,28.66508345,29.50820867,28.85832889,29.57889821,29.48125033,28.3687491,29.19869989,30.12683276,29.52346864,28.35149648,28.5367101,27.97770276,27.68239052,
Pre-demographic dividend,PRE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,38.85392653,35.49131741,34.48585279,32.68907847,33.48263599,29.81870886,31.02188741,30.99447601,31.62464034,56.29151726,26.92599668,27.7049883,24.29221627,25.52018102,29.70683156,30.00169589,32.04978372,28.85362938,34.45144287,39.2685175,33.75445506,30.85802194,29.30461817,31.46705467,32.63329101,32.42365308,32.76187225,34.67900626,29.12955309,32.15099371,36.0930092,35.75128507,33.85767785,32.02262439,26.8590392,26.27990994,29.20010372,31.87135646,31.89250977,28.80231772,
Puerto Rico,PRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.6257462,,,31.01217004,30.88115153,31.2024987,32.2756663,32.11990829,32.35152345,31.77079831,30.31560967,32.20230927,32.94253346,33.75271336,35.21236727,34.54374687,37.57108133,36.57084624,38.03224362,37.66117647,39.31671296,39.06315611,38.77250331,38.8195594,40.16365211,40.62949747,40.34567206,41.20944984,41.63641049,41.31251509,41.97403607,41.60029456,43.26050817,44.15036746,44.53368465,44.25317964,43.10352908,42.66582971,45.25462963,40.3343649,46.06186529,48.33315031,49.24570846,49.00330628,47.94334048,47.23235667,46.85990165,46.77826207,47.39822596,49.40136286,50.90123835,49.78470718,49.63845742,49.26393363,49.93391628,50.93827841,51.15151236,50.22944692,50.77879614,50.57780328,51.131345,
"Korea, Dem. People's Rep.",PRK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8145536,25.43941098,25.71561236,25.33649158,24.868123,24.4615744,24.14388424,23.49698865,22.62971502,22.23695662,21.38330861,21.14765296,21.15335285,20.38627976,19.85719046,19.95009386,19.34496804,19.11347826,18.86789483,18.93678015,19.46438213,19.32796103,19.11726582,19.29930797,18.83272376,19.35930393,
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,18.05610808,17.99510047,18.40719506,18.12955342,18.70513781,19.45382348,18.78418987,19.12059692,19.8733199,19.97502866,19.68028566,19.81762957,22.18329098,20.54958281,21.72990952,22.90525469,23.57026372,22.85918693,24.48047047,25.20132244,25.5408119,26.36221254,25.93706943,26.16296435,27.39305542,27.80306606,29.53929796,30.29047494,32.84141415,36.69607555,35.51082371,33.20439747,32.23118154,31.72622899,31.44930575,31.17856402,32.99200825,35.12882705,35.563533,38.56191185,42.17102755,40.27338267,38.40528806,39.28938865,38.30579032,37.10112364,36.48366198,37.07897583,34.29761729,33.7057683,34.18501336,32.91257904,33.2803664,34.24949917,34.15190635,34.05183999,33.25367724,33.15672984,33.70157585,
West Bank and Gaza,PSE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.14810256,29.52357743,26.58962928,23.22995904,22.98048085,24.7448024,21.49248887,24.02277893,20.06862028,23.19052419,19.98870327,20.9844509,18.35536526,17.56796258,17.33694463,17.55815823,18.62624593,18.934213,20.23606697,18.55869187,17.97179353,16.42523833,17.26277799,19.23177083,19.28412568,18.43289462,,
Pacific island small states,PSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,21.87159619,22.20701652,20.50847574,19.42880073,20.12008207,19.24801298,18.26237256,18.39804979,17.11851869,16.29036023,17.10288109,18.35963724,18.7140324,17.93960572,19.90346233,19.80953261,19.79654958,20.07914366,20.13010818,19.92363144,18.95316985,18.89819592,18.77564409,18.10768067,17.27583926,18.00164872,18.64550746,19.09615135,18.53342134,19.27714517,16.80416552,16.45675162,16.36669054,16.46229241,16.25458631,15.90230595,15.97698218,15.23777802,14.61534104,13.75267372,13.67093493,14.47723205,13.91942265,13.51697565,13.46861776,14.30215893,
Post-demographic dividend,PST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.46373002,25.78457585,25.6361886,25.68830358,24.58577833,23.89202314,23.85976198,23.95159356,24.02546407,24.16276357,24.0077114,23.71723094,22.19271598,22.61195844,22.56771292,22.33048604,22.1183434,22.0744817,21.54309328,21.2689736,21.50131789,21.63977228,21.33421488,,
French Polynesia,PYF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.21426579,73.46916076,71.76825133,69.75794746,57.4407932,53.20526006,56.68796532,60.38152349,57.16456607,52.33343073,
Romania,ROU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87947313,42.23875856,43.14005175,39.03712355,42.732837,36.39003495,37.79516496,36.00260391,32.2122153,30.3919719,30.26346214,32.33720698,33.32698502,32.04849373,31.83478736,32.26587428,32.97827709,34.28218255,36.77415268,36.42487093,38.00926938,38.69547473,32.76064462,32.35790854,32.01856821,30.09779474,30.12214325,28.89203198,28.1915063,26.96592322,26.36715612,
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.59685864,45.00357032,45.8648552,42.25027144,40.52550522,41.21529267,34.53919264,35.34670425,34.68922704,33.94402924,33.49620125,33.91897032,31.83735412,29.05639281,28.65313499,31.70222243,32.62923207,31.78026059,31.2220408,30.7868817,29.32693903,29.99958822,29.41358884,29.10286807,28.19128918,27.93152706,29.79405999,29.17390507,30.67329689,32.55431338,32.27292899,29.98648754,
Rwanda,RWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,6.853492857,6.770373235,9.746802611,9.494773107,9.386325664,8.594815591,8.68196147,9.427313108,8.729508554,9.205020439,18.96911167,18.89445734,21.20619915,22.1221447,18.73765168,21.54829214,20.79256401,21.73429716,24.0838596,23.23818022,22.6858091,23.08390998,17.83143027,17.13684293,17.42015059,24.62417175,20.94004966,18.70343817,18.33482856,21.17008455,15.97118673,18.08581431,18.61006613,18.70271964,18.33399318,16.7867267,16.40885932,16.36273699,14.26564748,14.56564723,14.92668075,15.81242338,16.7114522,16.24559703,15.67054887,16.31074658,18.14896246,18.20705081,17.60116252,17.53588297,17.43100117,16.81925772,17.28421569,17.34432226,18.87140936,19.32914778,
South Asia,SAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.98529481,19.45571698,20.19288994,20.26867654,19.94858994,20.41372937,19.57230723,18.23005945,18.94997394,19.7827039,19.99744039,20.61635117,20.84591003,20.50547055,21.49753762,21.14822952,23.11395224,23.41320704,23.77061882,24.47522775,24.54104663,24.81494405,24.85348939,25.14494611,25.46521204,25.35356676,25.60363288,25.62751411,25.59740374,26.14648011,26.23470214,25.40216965,25.73753207,25.75888502,26.54202823,27.13877381,26.53181856,26.49484927,26.23198393,25.64895543,25.54086687,24.99813443,25.97168753,25.89271416,27.48252221,27.90734039,29.06773727,29.29100095,29.48800614,29.32699539,29.12500868,28.67210771,28.16175964,27.27064734,26.67249515,26.29810002,25.68323323,25.58889769,25.56828099,24.09521232,23.53204739,
Saudi Arabia,SAU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,62.0429848,61.11166336,58.354946,65.39466946,67.3409981,69.74281968,83.12741321,71.84825414,70.55218231,67.0493659,60.21584376,64.87960478,71.49469586,70.75909624,59.79826778,49.42116386,46.09869954,41.43842012,37.82053418,40.13955732,38.55273755,42.4034644,49.1562375,48.83530655,51.5656914,47.94337586,47.81221892,49.16691239,52.16138991,50.81880086,43.94790741,47.62675067,54.16668282,51.52505112,51.74224392,54.61856545,57.17488563,62.11481351,62.87707161,63.03467576,66.75666241,55.02000123,58.38416942,63.67636249,62.69115552,59.86247398,57.17583177,45.27245138,43.15746191,45.84756293,49.54066522,47.43127269,41.3646283,
Sudan,SDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.57011729,11.81305777,11.65405405,12.87991498,12.97062474,11.96903533,15.3801509,14.72217259,14.37863745,13.57065133,12.56666211,11.94779116,11.79736294,12.09519365,12.26695684,12.34369418,11.94956538,11.03707108,11.07163809,,,,13.53655604,14.16087184,14.86463602,15.48834759,15.50821426,15.71196251,13.0056512,13.76062033,14.67544778,12.12606472,11.69327707,12.17611389,10.01200179,10.16232398,14.57444431,14.03132391,14.56473296,15.53257966,20.07971786,19.53811544,20.7757914,19.84131025,21.4151752,21.97634626,22.97786131,26.32852359,28.20733964,25.65087316,21.14204692,20.3300649,17.61752668,20.23674556,18.10049606,16.07121074,17.35460571,16.61740797,20.7757619,21.73630133,23.36883939,
